"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/08/2020","08/05/2020","Actual","ALB",78,63,68,59
"08/08/2020","08/05/2020","Actual","ART",73,63,67,58
"08/08/2020","08/05/2020","Actual","BGM",75,62,63,56
"08/08/2020","08/05/2020","Actual","BUF",75,62,64,56
"08/08/2020","08/05/2020","Actual","ELM",79,62,65,59
"08/08/2020","08/05/2020","Actual","ELZ",70,57,62,54
"08/08/2020","08/05/2020","Actual","FOK",84,67,73,65
"08/08/2020","08/05/2020","Actual","FRG",89,72,74,69
"08/08/2020","08/05/2020","Actual","GFL",79,56,68,55
"08/08/2020","08/05/2020","Actual","HPN",84,67,71,63
"08/08/2020","08/05/2020","Actual","IAG",74,59,64,53
"08/08/2020","08/05/2020","Actual","ISP",86,70,75,69
"08/08/2020","08/05/2020","Actual","ITH",75,63,65,57
"08/08/2020","08/05/2020","Actual","JFK",87,70,74,65
"08/08/2020","08/05/2020","Actual","LGA",89,77,72,66
"08/08/2020","08/05/2020","Actual","MSS",76,63,67,58
"08/08/2020","08/05/2020","Actual","MSV",78,60,66,60
"08/08/2020","08/05/2020","Actual","NYC",85,74,71,65
"08/08/2020","08/05/2020","Actual","PLB",77,62,68,56
"08/08/2020","08/05/2020","Actual","POU",85,64,70,63
"08/08/2020","08/05/2020","Actual","ROC",74,62,64,56
"08/08/2020","08/05/2020","Actual","SLK",70,51,62,49
"08/08/2020","08/05/2020","Actual","SWF",84,64,71,64
"08/08/2020","08/05/2020","Actual","SYR",78,65,67,60
"08/08/2020","08/05/2020","Actual","UCA",74,61,66,59
"08/08/2020","08/06/2020","Actual","ALB",76,56,63,56
"08/08/2020","08/06/2020","Actual","ART",74,50,61,49
"08/08/2020","08/06/2020","Actual","BGM",75,56,61,53
"08/08/2020","08/06/2020","Actual","BUF",78,58,62,54
"08/08/2020","08/06/2020","Actual","ELM",81,52,63,52
"08/08/2020","08/06/2020","Actual","ELZ",74,47,61,47
"08/08/2020","08/06/2020","Actual","FOK",79,58,71,57
"08/08/2020","08/06/2020","Actual","FRG",81,70,71,64
"08/08/2020","08/06/2020","Actual","GFL",78,52,63,51
"08/08/2020","08/06/2020","Actual","HPN",79,64,68,61
"08/08/2020","08/06/2020","Actual","IAG",77,54,62,52
"08/08/2020","08/06/2020","Actual","ISP",79,67,71,65
"08/08/2020","08/06/2020","Actual","ITH",75,53,62,53
"08/08/2020","08/06/2020","Actual","JFK",78,69,70,65
"08/08/2020","08/06/2020","Actual","LGA",82,74,69,63
"08/08/2020","08/06/2020","Actual","MSS",76,55,63,53
"08/08/2020","08/06/2020","Actual","MSV",77,55,67,54
"08/08/2020","08/06/2020","Actual","NYC",79,71,69,62
"08/08/2020","08/06/2020","Actual","PLB",77,56,64,53
"08/08/2020","08/06/2020","Actual","POU",82,60,67,59
"08/08/2020","08/06/2020","Actual","ROC",74,53,60,52
"08/08/2020","08/06/2020","Actual","SLK",71,47,58,46
"08/08/2020","08/06/2020","Actual","SWF",82,63,69,60
"08/08/2020","08/06/2020","Actual","SYR",78,58,63,54
"08/08/2020","08/06/2020","Actual","UCA",75,53,62,53
"08/08/2020","08/07/2020","Actual","ALB",72,59,67,58
"08/08/2020","08/07/2020","Actual","ART",81,49,66,48
"08/08/2020","08/07/2020","Actual","BGM",72,58,66,56
"08/08/2020","08/07/2020","Actual","BUF",79,61,67,56
"08/08/2020","08/07/2020","Actual","ELM",78,61,70,59
"08/08/2020","08/07/2020","Actual","ELZ",77,55,67,54
"08/08/2020","08/07/2020","Actual","FOK",75,62,68,59
"08/08/2020","08/07/2020","Actual","FRG",82,71,70,65
"08/08/2020","08/07/2020","Actual","GFL",77,52,67,51
"08/08/2020","08/07/2020","Actual","HPN",77,67,67,63
"08/08/2020","08/07/2020","Actual","IAG",78,60,66,55
"08/08/2020","08/07/2020","Actual","ISP",79,69,71,65
"08/08/2020","08/07/2020","Actual","ITH",78,60,70,58
"08/08/2020","08/07/2020","Actual","JFK",78,70,71,65
"08/08/2020","08/07/2020","Actual","LGA",79,71,70,65
"08/08/2020","08/07/2020","Actual","MSS",81,51,65,50
"08/08/2020","08/07/2020","Actual","MSV",73,64,67,61
"08/08/2020","08/07/2020","Actual","NYC",79,66,70,63
"08/08/2020","08/07/2020","Actual","PLB",80,54,65,53
"08/08/2020","08/07/2020","Actual","POU",82,67,69,64
"08/08/2020","08/07/2020","Actual","ROC",76,59,65,56
"08/08/2020","08/07/2020","Actual","SLK",76,41,61,41
"08/08/2020","08/07/2020","Actual","SWF",79,66,69,65
"08/08/2020","08/07/2020","Actual","SYR",79,58,69,56
"08/08/2020","08/07/2020","Actual","UCA",77,54,68,53
"08/08/2020","08/08/2020","Forecast","ALB",80,65,70,64
"08/08/2020","08/08/2020","Forecast","ART",80,59,68,58
"08/08/2020","08/08/2020","Forecast","BGM",76,62,68,61
"08/08/2020","08/08/2020","Forecast","BUF",82,65,66,60
"08/08/2020","08/08/2020","Forecast","ELM",82,61,69,61
"08/08/2020","08/08/2020","Forecast","ELZ",75,58,65,58
"08/08/2020","08/08/2020","Forecast","FOK",77,68,71,68
"08/08/2020","08/08/2020","Forecast","FRG",80,72,72,67
"08/08/2020","08/08/2020","Forecast","GFL",81,64,71,63
"08/08/2020","08/08/2020","Forecast","HPN",79,67,70,64
"08/08/2020","08/08/2020","Forecast","IAG",81,61,65,58
"08/08/2020","08/08/2020","Forecast","ISP",78,70,71,68
"08/08/2020","08/08/2020","Forecast","ITH",78,62,69,61
"08/08/2020","08/08/2020","Forecast","JFK",78,71,72,68
"08/08/2020","08/08/2020","Forecast","LGA",82,72,72,68
