"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/05/2020","03/02/2020","Actual","ALB",57,30,44,26
"03/05/2020","03/02/2020","Actual","ART",43,31,42,28
"03/05/2020","03/02/2020","Actual","BGM",56,33,45,27
"03/05/2020","03/02/2020","Actual","BUF",49,41,45,34
"03/05/2020","03/02/2020","Actual","ELM",62,26,49,25
"03/05/2020","03/02/2020","Actual","ELZ",50,36,43,29
"03/05/2020","03/02/2020","Actual","FOK",50,18,45,16
"03/05/2020","03/02/2020","Actual","FRG",53,30,46,26
"03/05/2020","03/02/2020","Actual","GFL",50,22,44,20
"03/05/2020","03/02/2020","Actual","HPN",53,28,44,25
"03/05/2020","03/02/2020","Actual","IAG",45,38,43,32
"03/05/2020","03/02/2020","Actual","ISP",51,26,45,23
"03/05/2020","03/02/2020","Actual","ITH",59,35,48,30
"03/05/2020","03/02/2020","Actual","JFK",51,34,45,31
"03/05/2020","03/02/2020","Actual","LGA",56,38,46,31
"03/05/2020","03/02/2020","Actual","MSS",45,20,41,19
"03/05/2020","03/02/2020","Actual","MSV",57,26,44,24
"03/05/2020","03/02/2020","Actual","NYC",57,40,47,32
"03/05/2020","03/02/2020","Actual","PLB",38,13,35,12
"03/05/2020","03/02/2020","Actual","POU",60,25,46,23
"03/05/2020","03/02/2020","Actual","ROC",53,40,45,32
"03/05/2020","03/02/2020","Actual","SLK",40,12,39,11
"03/05/2020","03/02/2020","Actual","SWF",61,28,47,26
"03/05/2020","03/02/2020","Actual","SYR",58,31,47,27
"03/05/2020","03/02/2020","Actual","UCA",48,28,41,25
"03/05/2020","03/03/2020","Actual","ALB",62,37,50,34
"03/05/2020","03/03/2020","Actual","ART",49,33,46,33
"03/05/2020","03/03/2020","Actual","BGM",51,37,46,35
"03/05/2020","03/03/2020","Actual","BUF",52,37,49,36
"03/05/2020","03/03/2020","Actual","ELM",55,39,49,38
"03/05/2020","03/03/2020","Actual","ELZ",46,35,45,34
"03/05/2020","03/03/2020","Actual","FOK",52,43,48,42
"03/05/2020","03/03/2020","Actual","FRG",55,46,51,44
"03/05/2020","03/03/2020","Actual","GFL",56,32,47,32
"03/05/2020","03/03/2020","Actual","HPN",56,44,50,43
"03/05/2020","03/03/2020","Actual","IAG",48,37,47,36
"03/05/2020","03/03/2020","Actual","ISP",53,43,50,43
"03/05/2020","03/03/2020","Actual","ITH",54,37,49,37
"03/05/2020","03/03/2020","Actual","JFK",53,43,51,43
"03/05/2020","03/03/2020","Actual","LGA",58,49,52,46
"03/05/2020","03/03/2020","Actual","MSS",43,32,38,31
"03/05/2020","03/03/2020","Actual","MSV",55,41,47,40
"03/05/2020","03/03/2020","Actual","NYC",59,49,52,46
"03/05/2020","03/03/2020","Actual","PLB",47,33,43,32
"03/05/2020","03/03/2020","Actual","POU",60,46,50,41
"03/05/2020","03/03/2020","Actual","ROC",53,39,49,37
"03/05/2020","03/03/2020","Actual","SLK",46,35,41,34
"03/05/2020","03/03/2020","Actual","SWF",59,48,50,45
"03/05/2020","03/03/2020","Actual","SYR",51,39,48,39
"03/05/2020","03/03/2020","Actual","UCA",49,37,45,37
"03/05/2020","03/04/2020","Actual","ALB",49,39,41,35
"03/05/2020","03/04/2020","Actual","ART",39,33,36,31
"03/05/2020","03/04/2020","Actual","BGM",41,32,35,30
"03/05/2020","03/04/2020","Actual","BUF",39,34,37,30
"03/05/2020","03/04/2020","Actual","ELM",49,36,39,33
"03/05/2020","03/04/2020","Actual","ELZ",37,30,34,28
"03/05/2020","03/04/2020","Actual","FOK",54,33,46,30
"03/05/2020","03/04/2020","Actual","FRG",57,46,48,40
"03/05/2020","03/04/2020","Actual","GFL",45,32,40,30
"03/05/2020","03/04/2020","Actual","HPN",54,43,45,36
"03/05/2020","03/04/2020","Actual","IAG",41,32,38,28
"03/05/2020","03/04/2020","Actual","ISP",56,44,48,40
"03/05/2020","03/04/2020","Actual","ITH",42,32,38,32
"03/05/2020","03/04/2020","Actual","JFK",56,45,49,39
"03/05/2020","03/04/2020","Actual","LGA",57,47,45,38
"03/05/2020","03/04/2020","Actual","MSS",40,34,35,32
"03/05/2020","03/04/2020","Actual","MSV",45,33,37,32
"03/05/2020","03/04/2020","Actual","NYC",55,46,45,38
"03/05/2020","03/04/2020","Actual","PLB",41,35,37,32
"03/05/2020","03/04/2020","Actual","POU",53,42,45,37
"03/05/2020","03/04/2020","Actual","ROC",44,34,37,30
"03/05/2020","03/04/2020","Actual","SLK",36,29,35,28
"03/05/2020","03/04/2020","Actual","SWF",52,37,43,35
"03/05/2020","03/04/2020","Actual","SYR",47,34,38,32
"03/05/2020","03/04/2020","Actual","UCA",42,32,37,32
"03/05/2020","03/05/2020","Forecast","ALB",45,34,37,31
"03/05/2020","03/05/2020","Forecast","ART",36,29,32,27
