Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
01/29/2020,01/26/2020,Actual,ALB,43,34,38,32                                                                                                                                                            
01/29/2020,01/26/2020,Actual,ART,36,33,35,33                                                                                                                                                            
01/29/2020,01/26/2020,Actual,BGM,33,31,32,30                                                                                                                                                            
01/29/2020,01/26/2020,Actual,BUF,36,33,35,32                                                                                                                                                            
01/29/2020,01/26/2020,Actual,ELM,38,29,35,29                                                                                                                                                            
01/29/2020,01/26/2020,Actual,ELZ,32,29,31,28                                                                                                                                                            
01/29/2020,01/26/2020,Actual,FOK,47,28,43,26                                                                                                                                                            
01/29/2020,01/26/2020,Actual,FRG,48,36,41,34                                                                                                                                                            
01/29/2020,01/26/2020,Actual,GFL,40,31,35,31                                                                                                                                                            
01/29/2020,01/26/2020,Actual,HPN,44,32,37,31                                                                                                                                                            
01/29/2020,01/26/2020,Actual,IAG,36,32,34,32                                                                                                                                                            
01/29/2020,01/26/2020,Actual,ISP,47,33,42,33                                                                                                                                                            
01/29/2020,01/26/2020,Actual,ITH,36,32,34,31                                                                                                                                                            
01/29/2020,01/26/2020,Actual,JFK,47,36,41,35                                                                                                                                                            
01/29/2020,01/26/2020,Actual,LGA,45,39,40,34                                                                                                                                                            
01/29/2020,01/26/2020,Actual,MSS,35,32,34,32                                                                                                                                                            
01/29/2020,01/26/2020,Actual,MSV,37,32,35,31                                                                                                                                                            
01/29/2020,01/26/2020,Actual,NYC,46,39,40,34                                                                                                                                                            
01/29/2020,01/26/2020,Actual,PLB,39,28,36,28                                                                                                                                                            
01/29/2020,01/26/2020,Actual,POU,44,31,38,30                                                                                                                                                            
01/29/2020,01/26/2020,Actual,ROC,36,33,34,31                                                                                                                                                            
01/29/2020,01/26/2020,Actual,SLK,33,31,32,29                                                                                                                                                            
01/29/2020,01/26/2020,Actual,SWF,41,32,39,32                                                                                                                                                            
01/29/2020,01/26/2020,Actual,SYR,38,34,35,33                                                                                                                                                            
01/29/2020,01/26/2020,Actual,UCA,36,33,34,33                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ALB,42,35,37,32                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ART,36,31,34,30                                                                                                                                                            
01/29/2020,01/27/2020,Actual,BGM,32,28,30,27                                                                                                                                                            
01/29/2020,01/27/2020,Actual,BUF,34,33,33,31                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ELM,38,33,34,30                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ELZ,31,27,29,27                                                                                                                                                            
01/29/2020,01/27/2020,Actual,FOK,45,28,38,26                                                                                                                                                            
01/29/2020,01/27/2020,Actual,FRG,45,36,38,32                                                                                                                                                            
01/29/2020,01/27/2020,Actual,GFL,41,30,35,28                                                                                                                                                            
01/29/2020,01/27/2020,Actual,HPN,41,34,35,31                                                                                                                                                            
01/29/2020,01/27/2020,Actual,IAG,34,32,32,30                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ISP,44,33,38,31                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ITH,34,30,33,29                                                                                                                                                            
01/29/2020,01/27/2020,Actual,JFK,45,36,39,33                                                                                                                                                            
01/29/2020,01/27/2020,Actual,LGA,44,38,37,33                                                                                                                                                            
01/29/2020,01/27/2020,Actual,MSS,35,32,33,30                                                                                                                                                            
01/29/2020,01/27/2020,Actual,MSV,35,30,33,29                                                                                                                                                            
01/29/2020,01/27/2020,Actual,NYC,45,37,38,33                                                                                                                                                            
01/29/2020,01/27/2020,Actual,PLB,39,30,36,29                                                                                                                                                            
01/29/2020,01/27/2020,Actual,POU,43,34,37,31                                                                                                                                                            
01/29/2020,01/27/2020,Actual,ROC,35,32,33,30                                                                                                                                                            
01/29/2020,01/27/2020,Actual,SLK,31,26,30,25                                                                                                                                                            
01/29/2020,01/27/2020,Actual,SWF,41,34,37,32                                                                                                                                                            
01/29/2020,01/27/2020,Actual,SYR,35,33,34,32                                                                                                                                                            
01/29/2020,01/27/2020,Actual,UCA,35,32,34,32                                                                                                                                                            
01/29/2020,01/28/2020,Actual,ALB,37,32,33,28                                                                                                                                                            
01/29/2020,01/28/2020,Actual,ART,31,24,29,22                                                                                                                                                            
01/29/2020,01/28/2020,Actual,BGM,30,26,28,25                                                                                                                                                            
01/29/2020,01/28/2020,Actual,BUF,34,31,31,28                                                                                                                                                            
01/29/2020,01/28/2020,Actual,ELM,35,32,31,29                                                                                                                                                            
01/29/2020,01/28/2020,Actual,ELZ,27,25,27,23                                                                                                                                                            
01/29/2020,01/28/2020,Actual,FOK,41,34,36,30                                                                                                                                                            
01/29/2020,01/28/2020,Actual,FRG,44,37,36,32                                                                                                                                                            
01/29/2020,01/28/2020,Actual,GFL,35,29,31,26                                                                                                                                                            
01/29/2020,01/28/2020,Actual,HPN,40,34,34,30                                                                                                                                                            
01/29/2020,01/28/2020,Actual,IAG,33,30,30,28                                                                                                                                                            
01/29/2020,01/28/2020,Actual,ISP,43,35,37,31                                                                                                                                                            
01/29/2020,01/28/2020,Actual,ITH,30,26,30,26                                                                                                                                                            
01/29/2020,01/28/2020,Actual,JFK,44,38,37,33                                                                                                                                                            
01/29/2020,01/28/2020,Actual,LGA,41,37,35,33                                                                                                                                                            
01/29/2020,01/28/2020,Actual,MSS,31,24,29,22                                                                                                                                                            
