"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/09/2020","06/06/2020","Actual","ALB",85,62,70,53
"06/09/2020","06/06/2020","Actual","ART",77,56,65,55
"06/09/2020","06/06/2020","Actual","BGM",75,57,66,54
"06/09/2020","06/06/2020","Actual","BUF",73,60,66,54
"06/09/2020","06/06/2020","Actual","ELM",80,59,68,55
"06/09/2020","06/06/2020","Actual","ELZ",73,59,65,53
"06/09/2020","06/06/2020","Actual","FOK",78,64,72,59
"06/09/2020","06/06/2020","Actual","FRG",85,66,76,58
"06/09/2020","06/06/2020","Actual","GFL",83,58,69,52
"06/09/2020","06/06/2020","Actual","HPN",85,67,72,55
"06/09/2020","06/06/2020","Actual","IAG",75,61,65,55
"06/09/2020","06/06/2020","Actual","ISP",81,65,74,58
"06/09/2020","06/06/2020","Actual","ITH",77,55,67,55
"06/09/2020","06/06/2020","Actual","JFK",85,63,74,58
"06/09/2020","06/06/2020","Actual","LGA",89,70,72,58
"06/09/2020","06/06/2020","Actual","MSS",78,57,63,56
"06/09/2020","06/06/2020","Actual","MSV",78,61,69,53
"06/09/2020","06/06/2020","Actual","NYC",85,71,74,57
"06/09/2020","06/06/2020","Actual","PLB",81,57,68,55
"06/09/2020","06/06/2020","Actual","POU",87,67,72,56
"06/09/2020","06/06/2020","Actual","ROC",76,63,65,55
"06/09/2020","06/06/2020","Actual","SLK",72,52,61,51
"06/09/2020","06/06/2020","Actual","SWF",84,64,74,55
"06/09/2020","06/06/2020","Actual","SYR",78,60,68,55
"06/09/2020","06/06/2020","Actual","UCA",77,58,67,54
"06/09/2020","06/07/2020","Actual","ALB",73,55,56,51
"06/09/2020","06/07/2020","Actual","ART",68,48,58,47
"06/09/2020","06/07/2020","Actual","BGM",65,51,54,46
"06/09/2020","06/07/2020","Actual","BUF",66,53,55,51
"06/09/2020","06/07/2020","Actual","ELM",70,52,56,48
"06/09/2020","06/07/2020","Actual","ELZ",65,50,54,47
"06/09/2020","06/07/2020","Actual","FOK",75,52,57,48
"06/09/2020","06/07/2020","Actual","FRG",77,63,59,55
"06/09/2020","06/07/2020","Actual","GFL",68,50,55,48
"06/09/2020","06/07/2020","Actual","HPN",73,58,57,52
"06/09/2020","06/07/2020","Actual","IAG",68,54,56,51
