"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"12/10/2020","12/07/2020","Actual","ALB",28,23,25,21
"12/10/2020","12/07/2020","Actual","ART",26,16,23,15
"12/10/2020","12/07/2020","Actual","BGM",27,23,24,21
"12/10/2020","12/07/2020","Actual","BUF",33,26,28,24
"12/10/2020","12/07/2020","Actual","ELM",34,26,29,23
"12/10/2020","12/07/2020","Actual","ELZ",29,21,25,20
"12/10/2020","12/07/2020","Actual","FOK",39,19,34,18
"12/10/2020","12/07/2020","Actual","FRG",41,28,34,25
"12/10/2020","12/07/2020","Actual","GFL",28,18,25,17
"12/10/2020","12/07/2020","Actual","HPN",38,26,31,24
"12/10/2020","12/07/2020","Actual","IAG",32,24,28,23
"12/10/2020","12/07/2020","Actual","ISP",40,26,34,25
"12/10/2020","12/07/2020","Actual","ITH",28,25,26,23
"12/10/2020","12/07/2020","Actual","JFK",41,31,33,27
"12/10/2020","12/07/2020","Actual","LGA",42,34,34,29
"12/10/2020","12/07/2020","Actual","MSS",25,22,22,20
"12/10/2020","12/07/2020","Actual","MSV",33,25,28,23
"12/10/2020","12/07/2020","Actual","NYC",40,32,33,28
"12/10/2020","12/07/2020","Actual","PLB",26,24,23,22
"12/10/2020","12/07/2020","Actual","POU",39,19,32,18
"12/10/2020","12/07/2020","Actual","ROC",31,25,27,24
"12/10/2020","12/07/2020","Actual","SLK",18,16,17,15
"12/10/2020","12/07/2020","Actual","SWF",39,23,32,22
"12/10/2020","12/07/2020","Actual","SYR",31,25,28,23
"12/10/2020","12/07/2020","Actual","UCA",27,23,25,21
"12/10/2020","12/08/2020","Actual","ALB",25,21,23,20
"12/10/2020","12/08/2020","Actual","ART",24,15,23,14
"12/10/2020","12/08/2020","Actual","BGM",28,22,24,21
"12/10/2020","12/08/2020","Actual","BUF",36,24,32,22
"12/10/2020","12/08/2020","Actual","ELM",39,28,31,24
"12/10/2020","12/08/2020","Actual","ELZ",34,19,28,18
"12/10/2020","12/08/2020","Actual","FOK",33,27,29,25
"12/10/2020","12/08/2020","Actual","FRG",34,30,29,26
"12/10/2020","12/08/2020","Actual","GFL",29,23,25,21
"12/10/2020","12/08/2020","Actual","HPN",32,23,28,21
"12/10/2020","12/08/2020","Actual","IAG",34,19,31,18
"12/10/2020","12/08/2020","Actual","ISP",33,28,29,26
"12/10/2020","12/08/2020","Actual","ITH",31,24,27,22
"12/10/2020","12/08/2020","Actual","JFK",36,30,31,27
"12/10/2020","12/08/2020","Actual","LGA",38,32,32,28
"12/10/2020","12/08/2020","Actual","MSS",22,18,21,17
"12/10/2020","12/08/2020","Actual","MSV",29,21,26,20
"12/10/2020","12/08/2020","Actual","NYC",36,30,30,26
"12/10/2020","12/08/2020","Actual","PLB",25,20,23,19
"12/10/2020","12/08/2020","Actual","POU",34,20,29,19
"12/10/2020","12/08/2020","Actual","ROC",35,26,29,24
"12/10/2020","12/08/2020","Actual","SLK",18,15,17,14
"12/10/2020","12/08/2020","Actual","SWF",34,25,30,23
"12/10/2020","12/08/2020","Actual","SYR",30,24,27,22
"12/10/2020","12/08/2020","Actual","UCA",25,19,23,18
"12/10/2020","12/09/2020","Actual","ALB",30,20,30,19
"12/10/2020","12/09/2020","Actual","ART",37,26,36,24
"12/10/2020","12/09/2020","Actual","BGM",32,25,32,23
"12/10/2020","12/09/2020","Actual","BUF",39,33,36,32
"12/10/2020","12/09/2020","Actual","ELM",37,32,36,28
"12/10/2020","12/09/2020","Actual","ELZ",32,27,32,25
"12/10/2020","12/09/2020","Actual","FOK",39,15,34,14
"12/10/2020","12/09/2020","Actual","FRG",38,24,34,22
"12/10/2020","12/09/2020","Actual","GFL",32,19,31,18
"12/10/2020","12/09/2020","Actual","HPN",36,23,32,21
"12/10/2020","12/09/2020","Actual","IAG",38,33,36,32
"12/10/2020","12/09/2020","Actual","ISP",38,21,33,21
"12/10/2020","12/09/2020","Actual","ITH",35,27,35,25
"12/10/2020","12/09/2020","Actual","JFK",38,32,35,28
"12/10/2020","12/09/2020","Actual","LGA",39,34,35,29
"12/10/2020","12/09/2020","Actual","MSS",34,23,33,21
"12/10/2020","12/09/2020","Actual","MSV",31,23,31,21
"12/10/2020","12/09/2020","Actual","NYC",37,32,34,27
"12/10/2020","12/09/2020","Actual","PLB",31,19,30,18
"12/10/2020","12/09/2020","Actual","POU",36,18,34,17
